 3.52282e+07     1.12e-20  5.12779e-20 
 3.56476e+07     1.12e-20  5.16101e-20 
  3.6067e+07     1.12e-20  5.19349e-20 
 3.64863e+07     1.12e-20  5.22525e-20 
 3.69057e+07     1.12e-20  5.25627e-20 
 3.73251e+07     1.12e-20  5.28658e-20 
 3.77445e+07     1.12e-20  5.31616e-20 
 3.81639e+07     1.12e-20  5.34504e-20 
 3.85833e+07     1.12e-20  5.37319e-20 
 3.90026e+07     1.12e-20  5.40064e-20 
  3.9422e+07     1.12e-20  5.42739e-20 
 3.98414e+07     1.12e-20  5.45344e-20 
 4.02608e+07     1.12e-20   5.4788e-20 
 4.06802e+07     1.12e-20  5.50346e-20 
 4.10996e+07     1.12e-20  5.52745e-20 
 4.15189e+07     1.12e-20  5.55075e-20 
 4.19383e+07     1.12e-20  5.57338e-20 
 4.23577e+07     1.12e-20  5.59534e-20 
 4.27771e+07     1.12e-20  5.61664e-20 
 4.31965e+07     1.12e-20  5.63727e-20 
 4.36159e+07     1.12e-20  5.65726e-20 
 4.40352e+07     1.12e-20   5.6766e-20 
 4.44546e+07     1.12e-20   5.6953e-20 
  4.4874e+07     1.12e-20  5.71336e-20 
 4.52934e+07     1.12e-20   5.7308e-20 
 4.57128e+07     1.12e-20  5.74761e-20 
 4.61322e+07     1.12e-20  5.76381e-20 
 4.65515e+07     1.12e-20   5.7794e-20 
 4.69709e+07     1.12e-20  5.79438e-20 
 4.73903e+07     1.12e-20  5.80876e-20 
 4.78097e+07     1.12e-20  5.82256e-20 
 4.82291e+07     1.12e-20  5.83577e-20 
 4.86485e+07     1.12e-20   5.8484e-20 
 4.90678e+07     1.12e-20  5.86046e-20 
 4.94872e+07     1.12e-20  5.87195e-20 
 4.99066e+07     1.12e-20  5.88289e-20 
  5.0326e+07     1.12e-20  5.89327e-20 
 5.07454e+07     1.12e-20  5.90311e-20 
 5.11648e+07     1.12e-20  5.91241e-20 
 5.15841e+07     1.12e-20  5.92118e-20 
 5.20035e+07     1.12e-20  5.92943e-20 
 5.24229e+07     1.12e-20  5.93716e-20 
 5.28423e+07     1.12e-20  5.94437e-20 
 5.32617e+07     1.12e-20  5.95109e-20 
 5.36811e+07     1.12e-20   5.9573e-20 
 5.41004e+07     1.12e-20  5.96303e-20 
 5.45198e+07     1.12e-20  5.96827e-20 
 5.49392e+07     1.12e-20  5.97304e-20 
 5.53586e+07     1.12e-20  5.97733e-20 
  5.5778e+07     1.12e-20  5.98116e-20 
 5.61974e+07     1.12e-20  5.98454e-20 
 5.66167e+07     1.12e-20  5.98747e-20 
 5.70361e+07     1.12e-20  5.98995e-20 
 5.74555e+07     1.12e-20    5.992e-20 
 5.78749e+07     1.12e-20  5.99362e-20 
 5.82943e+07     1.12e-20  5.99481e-20 
 5.87137e+07     1.12e-20  5.99559e-20 
  5.9133e+07     1.12e-20  5.99597e-20 
 5.95524e+07     1.12e-20  5.99593e-20 
 5.99718e+07     1.12e-20  5.99551e-20 
 6.03912e+07     1.12e-20  5.99469e-20 
 6.08106e+07     1.12e-20  5.99349e-20 
   6.123e+07     1.12e-20  5.99192e-20 
 6.16493e+07     1.12e-20  5.98997e-20 
 6.20687e+07     1.12e-20  5.98766e-20 
 6.24881e+07     1.12e-20  5.98499e-20 
 6.29075e+07     1.12e-20  5.98198e-20 
 6.33269e+07     1.12e-20  5.97862e-20 
 6.37463e+07     1.12e-20  5.97492e-20 
 6.41656e+07     1.12e-20  5.97088e-20 
  6.4585e+07     1.12e-20  5.96653e-20 
 6.50044e+07     1.12e-20  5.96185e-20 
 6.54238e+07     1.12e-20  5.95686e-20 
 6.58432e+07     1.12e-20  5.95156e-20 
 6.62626e+07     1.12e-20  5.94595e-20 
 6.66819e+07     1.12e-20  5.94006e-20 
 6.71013e+07     1.12e-20  5.93387e-20 
 6.75207e+07     1.12e-20  5.92739e-20 
 6.79401e+07     1.12e-20  5.92064e-20 
 6.83595e+07     1.12e-20  5.91362e-20 
 6.87789e+07     1.12e-20  5.90632e-20 
 6.91982e+07     1.12e-20  5.89877e-20 
 6.96176e+07     1.12e-20  5.89096e-20 
  7.0037e+07     1.12e-20  5.88289e-20 
 7.04564e+07     1.12e-20  5.87458e-20 
 7.08758e+07     1.12e-20  5.86603e-20 
 7.12952e+07     1.12e-20  5.85725e-20 
 7.17145e+07     1.12e-20  5.84823e-20 
 7.21339e+07     1.12e-20  5.83899e-20 
 7.25533e+07     1.12e-20  5.82953e-20 
 7.29727e+07     1.12e-20  5.81986e-20 
 7.33921e+07     1.12e-20  5.80997e-20 
 7.38115e+07     1.12e-20  5.79988e-20 
 7.42308e+07     1.12e-20  5.78959e-20 
 7.46502e+07     1.12e-20   5.7791e-20 
 7.50696e+07     1.12e-20  5.76842e-20 
  7.5489e+07     1.12e-20  5.75756e-20 
 7.59084e+07     1.12e-20  5.74651e-20 
 7.63278e+07     1.12e-20  5.73529e-20 
 7.67471e+07     1.12e-20  5.72389e-20 
 7.71665e+07     1.12e-20  5.71232e-20 
 7.75859e+07     1.12e-20  5.70059e-20 
 7.80053e+07     1.12e-20   5.6887e-20 
 7.84247e+07     1.12e-20  5.67666e-20 
 7.88441e+07     1.12e-20  5.66446e-20 
 7.92634e+07     1.12e-20  5.65211e-20 
 7.96828e+07     1.12e-20  5.63962e-20 
 8.01022e+07     1.12e-20    5.627e-20 
 8.05216e+07     1.12e-20  5.61423e-20 
  8.0941e+07     1.12e-20  5.60134e-20 
 8.13604e+07     1.12e-20  5.58831e-20 
 8.17797e+07     1.12e-20  5.57516e-20 
 8.21991e+07     1.12e-20  5.56189e-20 
 8.26185e+07     1.12e-20  5.54851e-20 
 8.30379e+07     1.12e-20  5.53501e-20 
 8.34573e+07     1.12e-20   5.5214e-20 
 8.38767e+07     1.12e-20  5.50768e-20 
  8.4296e+07     1.12e-20  5.49386e-20 
 8.47154e+07     1.12e-20  5.47994e-20 
 8.51348e+07     1.12e-20  5.46592e-20 
 8.55542e+07     1.12e-20  5.45181e-20 
 8.59736e+07     1.12e-20  5.43761e-20 
  8.6393e+07     1.12e-20  5.42332e-20 
 8.68123e+07     1.12e-20  5.40895e-20 
 8.72317e+07     1.12e-20   5.3945e-20 
 8.76511e+07     1.12e-20  5.37997e-20 
 8.80705e+07     1.12e-20  5.36536e-20 
 8.84899e+07     1.12e-20  5.35068e-20 
 8.89093e+07     1.12e-20  5.33593e-20 
 8.93286e+07     1.12e-20  5.32112e-20 
  8.9748e+07     1.12e-20  5.30624e-20 
 9.01674e+07     1.12e-20   5.2913e-20 
 9.05868e+07     1.12e-20   5.2763e-20 
 9.10062e+07     1.12e-20  5.26124e-20 
 9.14256e+07     1.12e-20  5.24613e-20 
 9.18449e+07     1.12e-20  5.23097e-20 
 9.22643e+07     1.12e-20  5.21576e-20 
 9.26837e+07     1.12e-20  5.20051e-20 
 9.31031e+07     1.12e-20  5.18521e-20 
 9.35225e+07     1.12e-20  5.16986e-20 
 9.39419e+07     1.12e-20  5.15448e-20 
 9.43612e+07     1.12e-20  5.13906e-20 
 9.47806e+07     1.12e-20  5.12361e-20 
    9.52e+07     1.12e-20  5.10812e-20 
 9.56194e+07     1.12e-20   5.0926e-20 
 9.60388e+07     1.12e-20  5.07706e-20 
 9.64582e+07     1.12e-20  5.06148e-20 
 9.68775e+07     1.12e-20  5.04588e-20 
 9.72969e+07     1.12e-20  5.03026e-20 
 9.77163e+07     1.12e-20  5.01462e-20 
 9.81357e+07     1.12e-20  4.99896e-20 
 9.85551e+07     1.12e-20  4.98328e-20 
 9.89745e+07     1.12e-20  4.96758e-20 
 9.93938e+07     1.12e-20  4.95187e-20 
 9.98132e+07     1.12e-20  4.93615e-20 
 1.00233e+08     1.12e-20  4.92041e-20 
 1.00652e+08     1.12e-20  4.90467e-20 
 1.01071e+08     1.12e-20  4.88892e-20 
 1.01491e+08     1.12e-20  4.87317e-20 
  1.0191e+08     1.12e-20  4.85741e-20 
  1.0233e+08     1.12e-20  4.84165e-20 
 1.02749e+08     1.12e-20  4.82588e-20 
 1.03168e+08     1.12e-20  4.81012e-20 
 1.03588e+08     1.12e-20  4.79436e-20 
 1.04007e+08     1.12e-20   4.7786e-20 
 1.04426e+08     1.12e-20  4.76284e-20 
 1.04846e+08     1.12e-20  4.74709e-20 
 1.05265e+08     1.12e-20  4.73135e-20 
 1.05685e+08     1.12e-20  4.71562e-20 
 1.06104e+08     1.12e-20  4.69989e-20 
 1.06523e+08     1.12e-20  4.68417e-20 
 1.06943e+08     1.12e-20  4.66847e-20 
 1.07362e+08     1.12e-20  4.65278e-20 
 1.07782e+08     1.12e-20   4.6371e-20 
 1.08201e+08     1.12e-20  4.62144e-20 
  1.0862e+08     1.12e-20   4.6058e-20 
  1.0904e+08     1.12e-20  4.59017e-20 
 1.09459e+08     1.12e-20  4.57456e-20 
 1.09878e+08     1.12e-20  4.55896e-20 
 1.10298e+08     1.12e-20  4.54339e-20 
 1.10717e+08     1.12e-20  4.52784e-20 
 1.11137e+08     1.12e-20  4.51231e-20 
 1.11556e+08     1.12e-20  4.49681e-20 
 1.11975e+08     1.12e-20  4.48133e-20 
 1.12395e+08     1.12e-20  4.46587e-20 
 1.12814e+08     1.12e-20  4.45043e-20 
 1.13233e+08     1.12e-20  4.43503e-20 
 1.13653e+08     1.12e-20  4.41965e-20 
 1.14072e+08     1.12e-20   4.4043e-20 
 1.14492e+08     1.12e-20  4.38897e-20 
 1.14911e+08     1.12e-20  4.37368e-20 
  1.1533e+08     1.12e-20  4.35842e-20 
  1.1575e+08     1.12e-20  4.34318e-20 
 1.16169e+08     1.12e-20  4.32798e-20 
 1.16589e+08     1.12e-20  4.31281e-20 
 1.17008e+08     1.12e-20  4.29767e-20 
 1.17427e+08     1.12e-20  4.28257e-20 
 1.17847e+08     1.12e-20  4.26749e-20 
 1.18266e+08     1.12e-20  4.25246e-20 
 1.18685e+08     1.12e-20  4.23746e-20 
 1.19105e+08     1.12e-20  4.22249e-20 
 1.19524e+08     1.12e-20  4.20756e-20 
 1.19944e+08     1.12e-20  4.19266e-20 
 1.20363e+08     1.12e-20  4.17781e-20 
 1.20782e+08     1.12e-20  4.16299e-20 
 1.21202e+08     1.12e-20   4.1482e-20 
 1.21621e+08     1.12e-20  4.13346e-20 
 1.22041e+08     1.12e-20  4.11876e-20 
  1.2246e+08     1.12e-20  4.10409e-20 
 1.22879e+08     1.12e-20  4.08947e-20 
 1.23299e+08     1.12e-20  4.07488e-20 
 1.23718e+08     1.12e-20  4.06033e-20 
 1.24137e+08     1.12e-20  4.04583e-20 
 1.24557e+08     1.12e-20  4.03137e-20 
 1.24976e+08     1.12e-20  4.01694e-20 
 1.25396e+08     1.12e-20  4.00256e-20 
 1.25815e+08     1.12e-20  3.98823e-20 
 1.26234e+08     1.12e-20  3.97393e-20 
 1.26654e+08     1.12e-20  3.95968e-20 
 1.27073e+08     1.12e-20  3.94547e-20 
 1.27493e+08     1.12e-20   3.9313e-20 
 1.27912e+08     1.12e-20  3.91718e-20 
 1.28331e+08     1.12e-20   3.9031e-20 
 1.28751e+08     1.12e-20  3.88907e-20 
  1.2917e+08     1.12e-20  3.87508e-20 
 1.29589e+08     1.12e-20  3.86113e-20 
 1.30009e+08     1.12e-20  3.84723e-20 
 1.30428e+08     1.12e-20  3.83337e-20 
 1.30848e+08     1.12e-20  3.81956e-20 
 1.31267e+08     1.12e-20   3.8058e-20 
 1.31686e+08     1.12e-20  3.79208e-20 
 1.32106e+08     1.12e-20   3.7784e-20 
 1.32525e+08     1.12e-20  3.76477e-20 
 1.32945e+08     1.12e-20  3.75119e-20 
 1.33364e+08     1.12e-20  3.73766e-20 
 1.33783e+08     1.12e-20  3.72417e-20 
 1.34203e+08     1.12e-20  3.71072e-20 
 1.34622e+08     1.12e-20  3.69733e-20 
 1.35041e+08     1.12e-20  3.68398e-20 
 1.35461e+08     1.12e-20  3.67067e-20 
  1.3588e+08     1.12e-20  3.65742e-20 
   1.363e+08     1.12e-20  3.64421e-20 
 1.36719e+08     1.12e-20  3.63104e-20 
 1.37138e+08     1.12e-20  3.61793e-20 
 1.37558e+08     1.12e-20  3.60486e-20 
 1.37977e+08     1.12e-20  3.59184e-20 
 1.38396e+08     1.12e-20  3.57887e-20 
 1.38816e+08     1.12e-20  3.56594e-20 
 1.39235e+08     1.12e-20  3.55306e-20 
 1.39655e+08     1.12e-20  3.54023e-20 
 1.40074e+08     1.12e-20  3.52745e-20 
 1.40493e+08     1.12e-20  3.51471e-20 
 1.40913e+08     1.12e-20  3.50202e-20 
 1.41332e+08     1.12e-20  3.48938e-20 
 1.41752e+08     1.12e-20  3.47678e-20 
 1.42171e+08     1.12e-20  3.46424e-20 
  1.4259e+08     1.12e-20  3.45174e-20 
  1.4301e+08     1.12e-20  3.43929e-20 
 1.43429e+08     1.12e-20  3.42689e-20 
 1.43848e+08     1.12e-20  3.41453e-20 
 1.44268e+08     1.12e-20  3.40222e-20 
 1.44687e+08     1.12e-20  3.38996e-20 
 1.45107e+08     1.12e-20  3.37775e-20 
 1.45526e+08     1.12e-20  3.36558e-20 
 1.45945e+08     1.12e-20  3.35346e-20 
 1.46365e+08     1.12e-20  3.34139e-20 
 1.46784e+08     1.12e-20  3.32937e-20 
 1.47204e+08     1.12e-20  3.31739e-20 
 1.47623e+08     1.12e-20  3.30546e-20 
 1.48042e+08     1.12e-20  3.29358e-20 
 1.48462e+08     1.12e-20  3.28174e-20 
 1.48881e+08     1.12e-20  3.26995e-20 
   1.493e+08     1.12e-20  3.25821e-20 
  1.4972e+08     1.12e-20  3.24652e-20 
 1.50139e+08     1.12e-20  3.23487e-20 
 1.50559e+08     1.12e-20  3.22327e-20 
 1.50978e+08     1.12e-20  3.21172e-20 
 1.51397e+08     1.12e-20  3.20021e-20 
 1.51817e+08     1.12e-20  3.18875e-20 
 1.52236e+08     1.12e-20  3.17733e-20 
 1.52656e+08     1.12e-20  3.16597e-20 
 1.53075e+08     1.12e-20  3.15465e-20 
 1.53494e+08     1.12e-20  3.14337e-20 
 1.53914e+08     1.12e-20  3.13214e-20 
 1.54333e+08     1.12e-20  3.12096e-20 
 1.54752e+08     1.12e-20  3.10982e-20 
 1.55172e+08     1.12e-20  3.09873e-20 
 1.55591e+08     1.12e-20  3.08768e-20 
 1.56011e+08     1.12e-20  3.07668e-20 
  1.5643e+08     1.12e-20  3.06573e-20 
 1.56849e+08     1.12e-20  3.05482e-20 
 1.57269e+08     1.12e-20  3.04395e-20 
 1.57688e+08     1.12e-20  3.03313e-20 
 1.58108e+08     1.12e-20  3.02236e-20 
 1.58527e+08     1.12e-20  3.01163e-20 
 1.58946e+08     1.12e-20  3.00095e-20 
 1.59366e+08     1.12e-20  2.99031e-20 
 1.59785e+08     1.12e-20  2.97971e-20 
 1.60204e+08     1.12e-20  2.96916e-20 
 1.60624e+08     1.12e-20  2.95865e-20 
 1.61043e+08     1.12e-20  2.94819e-20 
 1.61463e+08     1.12e-20  2.93777e-20 
 1.61882e+08     1.12e-20   2.9274e-20 
 1.62301e+08     1.12e-20  2.91707e-20 
 1.62721e+08     1.12e-20  2.90678e-20 
  1.6314e+08     1.12e-20  2.89654e-20 
 1.63559e+08     1.12e-20  2.88634e-20 
 1.63979e+08     1.12e-20  2.87618e-20 
 1.64398e+08     1.12e-20  2.86607e-20 
 1.64818e+08     1.12e-20    2.856e-20 
 1.65237e+08     1.12e-20  2.84597e-20 
 1.65656e+08     1.12e-20  2.83598e-20 
 1.66076e+08     1.12e-20  2.82604e-20 
 1.66495e+08     1.12e-20  2.81614e-20 
 1.66915e+08     1.12e-20  2.80628e-20 
 1.67334e+08     1.12e-20  2.79646e-20 
 1.67753e+08     1.12e-20  2.78669e-20 
 1.68173e+08     1.12e-20  2.77696e-20 
 1.68592e+08     1.12e-20  2.76727e-20 
 1.69011e+08     1.12e-20  2.75762e-20 
 1.69431e+08     1.12e-20  2.74801e-20 
  1.6985e+08     1.12e-20  2.73844e-20 
  1.7027e+08     1.12e-20  2.72892e-20 
 1.70689e+08     1.12e-20  2.71943e-20 
 1.71108e+08     1.12e-20  2.70999e-20 
 1.71528e+08     1.12e-20  2.70058e-20 
 1.71947e+08     1.12e-20  2.69122e-20 
 1.72367e+08     1.12e-20   2.6819e-20 
 1.72786e+08     1.12e-20  2.67262e-20 
 1.73205e+08     1.12e-20  2.66337e-20 
 1.73625e+08     1.12e-20  2.65417e-20 
 1.74044e+08     1.12e-20  2.64501e-20 
 1.74463e+08     1.12e-20  2.63588e-20 
 1.74883e+08     1.12e-20   2.6268e-20 
 1.75302e+08     1.12e-20  2.61775e-20 
 1.75722e+08     1.12e-20  2.60875e-20 
 1.76141e+08     1.12e-20  2.59978e-20 
  1.7656e+08     1.12e-20  2.59085e-20 
  1.7698e+08     1.12e-20  2.58196e-20 
 1.77399e+08     1.12e-20  2.57311e-20 
 1.77819e+08     1.12e-20   2.5643e-20 
 1.78238e+08     1.12e-20  2.55553e-20 
 1.78657e+08     1.12e-20  2.54679e-20 
 1.79077e+08     1.12e-20  2.53809e-20 
 1.79496e+08     1.12e-20  2.52943e-20 
 1.79915e+08     1.12e-20  2.52081e-20 
 1.80335e+08     1.12e-20  2.51222e-20 
 1.80754e+08     1.12e-20  2.50367e-20 
 1.81174e+08     1.12e-20  2.49516e-20 
 1.81593e+08     1.12e-20  2.48669e-20 
 1.82012e+08     1.12e-20  2.47825e-20 
 1.82432e+08     1.12e-20  2.46985e-20 
 1.82851e+08     1.12e-20  2.46148e-20 
 1.83271e+08     1.12e-20  2.45315e-20 
  1.8369e+08     1.12e-20  2.44486e-20 
 1.84109e+08     1.12e-20   2.4366e-20 
 1.84529e+08     1.12e-20  2.42838e-20 
 1.84948e+08     1.12e-20   2.4202e-20 
 1.85367e+08     1.12e-20  2.41205e-20 
 1.85787e+08     1.12e-20  2.40393e-20 
 1.86206e+08     1.12e-20  2.39585e-20 
 1.86626e+08     1.12e-20  2.38781e-20 
 1.87045e+08     1.12e-20   2.3798e-20 
 1.87464e+08     1.12e-20  2.37183e-20 
 1.87884e+08     1.12e-20  2.36389e-20 
 1.88303e+08     1.12e-20  2.35598e-20 
 1.88722e+08     1.12e-20  2.34811e-20 
 1.89142e+08     1.12e-20  2.34027e-20 
 1.89561e+08     1.12e-20  2.33247e-20 
 1.89981e+08     1.12e-20   2.3247e-20 
   1.904e+08     1.12e-20  2.31697e-20 
 1.90819e+08     1.12e-20  2.30926e-20 
 1.91239e+08     1.12e-20   2.3016e-20 
 1.91658e+08     1.12e-20  2.29396e-20 
 1.92078e+08     1.12e-20  2.28636e-20 
 1.92497e+08     1.12e-20  2.27879e-20 
 1.92916e+08     1.12e-20  2.27125e-20 
 1.93336e+08     1.12e-20  2.26375e-20 
 1.93755e+08     1.12e-20  2.25628e-20 
 1.94174e+08     1.12e-20  2.24884e-20 
 1.94594e+08     1.12e-20  2.24143e-20 
 1.95013e+08     1.12e-20  2.23406e-20 
 1.95433e+08     1.12e-20  2.22671e-20 
 1.95852e+08     1.12e-20   2.2194e-20 
 1.96271e+08     1.12e-20  2.21212e-20 
 1.96691e+08     1.12e-20  2.20488e-20 
  1.9711e+08     1.12e-20  2.19766e-20 
  1.9753e+08     1.12e-20  2.19047e-20 
 1.97949e+08     1.12e-20  2.18332e-20 
 1.98368e+08     1.12e-20   2.1762e-20 
 1.98788e+08     1.12e-20   2.1691e-20 
 1.99207e+08     1.12e-20  2.16204e-20 
 1.99626e+08     1.12e-20  2.15501e-20 
 2.00046e+08     1.12e-20  2.14801e-20 
 2.00465e+08     1.12e-20  2.14104e-20 
 2.00885e+08     1.12e-20  2.13409e-20 
 2.01304e+08     1.12e-20  2.12718e-20 
 2.01723e+08     1.12e-20   2.1203e-20 
 2.02143e+08     1.12e-20  2.11345e-20 
 2.02562e+08     1.12e-20  2.10663e-20 
 2.02982e+08     1.12e-20  2.09983e-20 
 2.03401e+08     1.12e-20  2.09307e-20 
  2.0382e+08     1.12e-20  2.08633e-20 
  2.0424e+08     1.12e-20  2.07963e-20 
 2.04659e+08     1.12e-20  2.07295e-20 
 2.05078e+08     1.12e-20   2.0663e-20 
 2.05498e+08     1.12e-20  2.05968e-20 
 2.05917e+08     1.12e-20  2.05309e-20 
 2.06337e+08     1.12e-20  2.04653e-20 
 2.06756e+08     1.12e-20  2.03999e-20 
 2.07175e+08     1.12e-20  2.03348e-20 
 2.07595e+08     1.12e-20    2.027e-20 
 2.08014e+08     1.12e-20  2.02055e-20 
 2.08434e+08     1.12e-20  2.01413e-20 
 2.08853e+08     1.12e-20  2.00773e-20 
 2.09272e+08     1.12e-20  2.00136e-20 
 2.09692e+08     1.12e-20  1.99502e-20 
 2.10111e+08     1.12e-20   1.9887e-20 
  2.1053e+08     1.12e-20  1.98241e-20 
  2.1095e+08     1.12e-20  1.97615e-20 
 2.11369e+08     1.12e-20  1.96992e-20 
 2.11789e+08     1.12e-20  1.96371e-20 
 2.12208e+08     1.12e-20  1.95752e-20 
 2.12627e+08     1.12e-20  1.95137e-20 
 2.13047e+08     1.12e-20  1.94524e-20 
 2.13466e+08     1.12e-20  1.93914e-20 
 2.13885e+08     1.12e-20  1.93306e-20 
 2.14305e+08     1.12e-20  1.92701e-20 
 2.14724e+08     1.12e-20  1.92098e-20 
 2.15144e+08     1.12e-20  1.91498e-20 
 2.15563e+08     1.12e-20    1.909e-20 
 2.15982e+08     1.12e-20  1.90305e-20 
 2.16402e+08     1.12e-20  1.89713e-20 
 2.16821e+08     1.12e-20  1.89123e-20 
 2.17241e+08     1.12e-20  1.88535e-20 
  2.1766e+08     1.12e-20   1.8795e-20 
 2.18079e+08     1.12e-20  1.87368e-20 
 2.18499e+08     1.12e-20  1.86787e-20 
 2.18918e+08     1.12e-20   1.8621e-20 
 2.19337e+08     1.12e-20  1.85634e-20 
 2.19757e+08     1.12e-20  1.85062e-20 
 2.20176e+08     1.12e-20  1.84491e-20 
 2.20596e+08     1.12e-20  1.83923e-20 
 2.21015e+08     1.12e-20  1.83358e-20 
 2.21434e+08     1.12e-20  1.82794e-20 
 2.21854e+08     1.12e-20  1.82233e-20 
 2.22273e+08     1.12e-20  1.81675e-20 
 2.22693e+08     1.12e-20  1.81119e-20 
 2.23112e+08     1.12e-20  1.80565e-20 
 2.23531e+08     1.12e-20  1.80013e-20 
 2.23951e+08     1.12e-20  1.79464e-20 
  2.2437e+08     1.12e-20  1.78917e-20 
 2.24789e+08     1.12e-20  1.78372e-20 
 2.25209e+08     1.12e-20   1.7783e-20 
 2.25628e+08     1.12e-20   1.7729e-20 
 2.26048e+08     1.12e-20  1.76752e-20 
 2.26467e+08     1.12e-20  1.76216e-20 
 2.26886e+08     1.12e-20  1.75683e-20 
 2.27306e+08     1.12e-20  1.75151e-20 
 2.27725e+08     1.12e-20  1.74622e-20 
 2.28145e+08     1.12e-20  1.74096e-20 
 2.28564e+08     1.12e-20  1.73571e-20 
 2.28983e+08     1.12e-20  1.73048e-20 
 2.29403e+08     1.12e-20  1.72528e-20 
 2.29822e+08     1.12e-20   1.7201e-20 
 2.30241e+08     1.12e-20  1.71494e-20 
 2.30661e+08     1.12e-20   1.7098e-20 
  2.3108e+08     1.12e-20  1.70468e-20 
   2.315e+08     1.12e-20  1.69959e-20 
 2.31919e+08     1.12e-20  1.69451e-20 
 2.32338e+08     1.12e-20  1.68946e-20 
 2.32758e+08     1.12e-20  1.68442e-20 
 2.33177e+08     1.12e-20  1.67941e-20 
 2.33597e+08     1.12e-20  1.67442e-20 
 2.34016e+08     1.12e-20  1.66944e-20 
 2.34435e+08     1.12e-20  1.66449e-20 
 2.34855e+08     1.12e-20  1.65956e-20 
