10.60000038	0	6.067000188E-29	1.211750008E-23
10.69999981	0	5.379809952E-29	1.182049987E-23
10.80000019	0	4.740620134E-29	1.151689984E-23
10.89999962	0	4.624770182E-29	1.119659964E-23
11	0	4.799909812E-29	1.087769966E-23
11.10000038	0	3.529869981E-29	1.056559966E-23
11.19999981	0	3.566460017E-29	1.027259996E-23
11.30000019	0	3.862050014E-29	9.995579616E-24
11.39999962	0	2.287720022E-29	9.718620413E-24
11.5	0	2.472869974E-29	9.426850346E-24
11.60000038	0	2.231540044E-29	9.119870056E-24
11.69999981	0	1.353680016E-29	8.801520307E-24
11.80000019	0	1.045869956E-29	8.49332024E-24
11.89999962	0	8.786309638E-30	8.202449968E-24
12	0	7.865130198E-30	7.926880146E-24
12.10000038	0	5.617140192E-30	7.652799792E-24
12.19999981	0	8.775870307E-30	7.365689921E-24
12.30000019	0	5.332279825E-30	7.05869977E-24
12.39999962	0	2.818819937E-30	6.738829985E-24
12.5	0	4.98849992E-30	6.412730171E-24
12.60000038	0	5.603109962E-30	6.107139754E-24
12.69999981	0	7.246619865E-30	5.827069974E-24
12.80000019	0	2.084929896E-30	5.553480193E-24
12.89999962	0	4.406469878E-30	5.251739911E-24
13	0	1.642859973E-30	4.907900094E-24
13.10000038	0	2.533609978E-30	4.539939869E-24
13.19999981	0	2.787400089E-31	4.188889864E-24
13.30000019	0	2.869519948E-30	3.877250117E-24
13.39999962	0	3.293800058E-30	3.592019953E-24
13.5	0	2.533750096E-30	3.295749928E-24
13.60000038	0	1.868300011E-31	2.965659957E-24
13.69999981	0	5.574790187E-31	2.618399936E-24
13.80000019	0	1.372200047E-30	2.283720027E-24
13.89999962	0	2.754259906E-30	1.982170057E-24
14	0	1.416929958E-30	1.712990009E-24
14.10000038	0	2.082000094E-30	1.464920001E-24
14.19999981	0	6.67852002E-31	1.227070057E-24
14.30000019	0	3.407050005E-30	9.982510286E-25
14.39999962	0	2.57549002E-30	7.833979818E-25
14.5	0	1.792899954E-30	5.906710043E-25
14.60000038	0	1.656800043E-30	4.253819957E-25
14.69999981	0	7.646730048E-31	2.901329953E-25
14.80000019	0	0	1.843130056E-25
14.89999962	0	0	1.058020015E-25
15	0	0	5.266629922E-26
15.10000038	0	0	2.184659951E-26
15.19999981	0	0	7.376329983E-27
15.30000019	0	0	2.005529953E-27
15.39999962	0	0	4.871250094E-28
15.5	0	0	1.45867993E-28
15.60000038	0	0	1.032050035E-28
15.69999981	0	7.645340026E-31	9.771469636E-29
15.80000019	0	0	8.282230012E-29
15.89999962	0	6.67852002E-31	8.45206017E-29
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
