0.5	0.04198469967	0.03538100049	0.04212959856
0.5384619832	0.05576910079	0.06965219975	0.08125050366
0.5769230127	0.04285129905	0.03655770048	0.04391099885
0.6153849959	0.04030570015	0.02838220075	0.03390580043
0.6538460255	0.03978440166	0.02655369975	0.0308701992
0.6923080087	0.03950209916	0.02545049973	0.02861040086
0.7307689786	0.03949540108	0.02440419979	0.0270606
0.7692310214	0.03916069865	0.0232711006	0.02525830083
0.8076919913	0.03899959847	0.02231040038	0.02382439934
0.8461539745	0.03885820135	0.02141140029	0.02266330086
0.8846150041	0.03873790056	0.02057450078	0.02151509933
0.9230769873	0.03880900145	0.01997900009	0.02060599998
0.9615380168	0.0389816016	0.0193376001	0.01956970058
1	0.03898049891	0.01880180091	0.01872220077
1.038460016	0.03917429969	0.01836119965	0.01798719913
1.076920033	0.03959169984	0.01804660074	0.01731860079
1.115380049	0.03998930007	0.01771969907	0.01685619913
1.153849959	0.04042650014	0.01744589955	0.01625069976
1.192309976	0.04096139967	0.01701530069	0.01577400044
1.230769992	0.04137999937	0.01673250087	0.01534359995
1.269230008	0.04185380042	0.01645470038	0.01489620004
1.307690024	0.04266029969	0.01628139988	0.01455719955
1.346150041	0.0433175005	0.01614850014	0.01420880016
1.384619951	0.0440892987	0.01602460071	0.01379409991
1.423079967	0.04497420043	0.01594489999	0.01351260021
1.461539984	0.0457479991	0.01575000025	0.01325710025
1.5	0.04672240093	0.01565230079	0.01289089955
1.538460016	0.04773889855	0.01552239992	0.01260969974
1.576920033	0.04879080132	0.01542720012	0.01245960034
1.615380049	0.04996399954	0.01538849995	0.01233469974
1.653849959	0.05128759891	0.01538239978	0.01217100024
1.692309976	0.05269470066	0.0152952997	0.0119644003
1.730769992	0.05425919965	0.01524710003	0.01181000005
1.769230008	0.05583649874	0.01515999995	0.01164009981
1.807690024	0.05757410079	0.01501919981	0.01148770005
1.846150041	0.0594968982	0.01502090041	0.01136900019
1.884619951	0.06164849922	0.01510400046	0.01124219969
1.923079967	0.0652609989	0.01514920034	0.01108860038
1.961539984	0.08021509647	0.01512250025	0.01101600006
2	0.1020869985	0.01510549989	0.01096120011
2.038460016	0.09690140188	0.01516790036	0.01081210002
2.076920033	0.0911495015	0.01520860009	0.01068769954
2.115380049	0.09362310171	0.0151263997	0.01060070004
2.153850079	0.09754630178	0.01514970046	0.0105120996
2.192310095	0.1016269997	0.01531230006	0.01042169984
2.230770111	0.1046070009	0.01540520042	0.01038429979
2.269229889	0.1071510017	0.01551270019	0.01036660001
2.307689905	0.1093679965	0.01564949937	0.01034549996
2.346149921	0.1108900011	0.01570970006	0.01032099966
2.384619951	0.1136140004	0.01573500037	0.01027890015
2.423079967	0.1283359975	0.01580050029	0.01025629975
2.461539984	0.2236309946	0.01591520011	0.01025860012
2.5	0.3968949914	0.0160269998	0.01023859996
2.538460016	0.3576129973	0.01611709967	0.01025290042
2.576920033	0.2286279947	0.01621730067	0.01024230011
2.615380049	0.1987480074	0.0163560994	0.01019559987
2.653850079	0.2019030005	0.01648250036	0.01018259954
2.692310095	0.206005007	0.01665000059	0.01016919967
2.730770111	0.1988890022	0.01687989943	0.01016640011
2.769229889	0.1685210019	0.01710990071	0.01016070042
2.807689905	0.1167809963	0.01726990007	0.01013810001
2.846149921	0.07304260135	0.01742069982	0.01012699958
2.884619951	0.05188259855	0.01762400009	0.01015549991
2.923079967	0.07548669726	0.01781629957	0.01021100022
2.961539984	0.4223310053	0.0179856997	0.01025080029
3	1.520480037	0.0181904994	0.01027990039
3.038460016	1.99416995	0.01850919984	0.01031799987
3.076920033	0.9076390266	0.01882869937	0.01035249978
3.115380049	0.140763998	0.01903999969	0.01036939956
3.153850079	0.007328850217	0.01923369989	0.01041390002
3.192310095	1.257730037E-4	0.01955210045	0.01047759969
3.230770111	6.912910067E-7	0.01992809959	0.01055269968
3.269229889	1.864300048E-9	0.02026339993	0.0106581999
3.307689905	1.164989971E-8	0.02055759914	0.0107413996
3.346149921	7.206629959E-8	0.02083050087	0.01079509966
3.384619951	1.691779943E-7	0.02111780085	0.01086769998
3.423079967	1.515820003E-7	0.02146949992	0.01094689965
3.461539984	5.181820129E-8	0.02190320008	0.01101979986
3.5	6.703449795E-9	0.02239800058	0.01108410023
3.538460016	3.20909993E-10	0.0228675995	0.01114279963
3.576920033	5.640309834E-12	0.02327959985	0.01121110003
3.615380049	3.637599933E-14	0.02369209938	0.01128770038
3.653850079	8.623559718E-17	0.02416370064	0.01137119997
3.692310095	7.224609687E-20	0.02469450049	0.01146950014
3.730770111	2.052930042E-23	0.02523050085	0.01157670002
3.769229889	1.909020087E-27	0.02575209923	0.01168389991
3.807689905	9.046749922E-26	0.02631510049	0.01180199999
3.846149921	2.573660092E-22	0.02695379965	0.01193950046
3.884619951	3.035289885E-19	0.02763869986	0.01207199972
3.923079967	1.546509976E-16	0.02832989953	0.01217660028
3.961539984	3.477080074E-14	0.02902040072	0.01228650007
4	3.488199963E-12	0.02975489944	0.01242590044
4.038459778	1.521729964E-10	0.03054800071	0.01258250047
4.076920033	2.908199903E-9	0.03139159828	0.01274000015
4.11537981	2.472260086E-8	0.03224670142	0.01287609991
4.153850079	9.443419913E-8	0.03315649927	0.01301790029
4.192309856	1.627229977E-7	0.03416410089	0.01318349969
4.230770111	1.268250003E-7	0.03519789875	0.01335339993
4.269229889	4.469439929E-8	0.03626409918	0.01352309994
4.307690144	7.072169961E-9	0.03738230094	0.01369720045
4.346149921	4.991430047E-10	0.03856059909	0.01389530022
4.38462019	1.56619006E-11	0.0398623012	0.01413439959
4.423079967	2.176689953E-13	0.04127170146	0.01437189989
4.461540222	1.315929952E-15	0.04273590073	0.01458489988
4.5	3.386130012E-18	0.04423620179	0.01480770018
4.538459778	3.589019952E-21	0.04577939957	0.01501819957
4.576920033	1.765109999E-24	0.0474341996	0.01519360021
4.61537981	3.931510092E-28	0.04926219955	0.01540630031
4.653850079	3.783290071E-32	0.051256001	0.01567739993
4.692309856	1.454440007E-36	0.05332930014	0.01594699919
4.730770111	0	0.05541440099	0.01621229947
4.769229889	0	0.05748090148	0.01649519987
4.807690144	0	0.05952529982	0.01677720062
4.846149921	0	0.06182119995	0.01704129949
4.88462019	0	0.06629820168	0.01731419936
4.923079967	0	0.08025050163	0.01762050018
4.961540222	0	0.1102169976	0.01796169952
5	0	0.1384900063	0.01833079942
5.038459778	0	0.1413690001	0.01870620064
5.076920033	0	0.1314959973	0.01908740029
5.11537981	0	0.1281719953	0.01949770004
5.153850079	0	0.1308449954	0.01993180066
5.192309856	0	0.1339029968	0.02034839988
5.230770111	0	0.1345299929	0.02073480003
5.269229889	0	0.13222	0.02114720084
5.307690144	0	0.1273649931	0.02162629925
5.346149921	0	0.1227170005	0.0221474003
5.38462019	0	0.134848997	0.02265910059
5.423079967	0	0.2206919938	0.02313599922
5.461540222	0	0.4375889897	0.02361739986
5.5	0	0.6540799737	0.02416720055
5.538459778	0	0.6335520148	0.02479100041
5.576920033	0	0.4444589913	0.0254271999
5.61537981	0	0.3111569881	0.02603450045
