VARIABLES =  "Energy, MeV" "Spectrum" "Spectrum error" "Restored" "Restored error" "Reconvoluted"
         0.2      11682.7      108.087  5.30868e+06            0      10472.2 
    0.204286      11470.1      107.098  3.48211e+06            0      11226.6 
    0.208571      11222.2      105.935      5672.33            0      11648.2 
    0.212857      11264.4      106.134      5.11614            0      11751.1 
    0.217143      11025.4      105.002   0.00349893            0      11586.5 
    0.221429      10635.4      103.128   2.1053e-06            0        11228 
    0.225714      10431.1      102.133  1.23062e-09            0      10753.6 
        0.23      10096.8      100.483  7.57853e-13            0      10231.4 
    0.234286      9719.37      98.5868  5.29405e-16            0      9711.31 
    0.238571      9319.07      96.5353  5.90882e-15            0       9223.2 
    0.242857      8840.72      94.0251  7.08387e-12            0      8779.83 
    0.247143      8422.73      91.7754  6.63746e-09            0       8381.9 
    0.251429       8128.8      90.1599  4.54282e-06            0      8023.26 
    0.255714      7808.02       88.363   0.00210463            0      7694.98 
        0.26      7386.11      85.9425     0.602071            0      7388.08 
    0.264286      7041.75      83.9151       94.176            0      7095.02 
    0.268571      6809.15      82.5176      6713.37            0      6810.42 
    0.272857      6530.49      80.8114       155533            0      6531.32 
    0.277143      6249.68      79.0549       397442            0      6257.06 
    0.281429      6001.42      77.4689      70947.6            0       5988.8 
    0.285714      5747.13      75.8098      5487.82            0      5728.88 
        0.29      5471.01      73.9663      327.312            0      5479.97 
    0.294286      5201.08      72.1185      53.6289            0      5244.31 
    0.298571      5019.24      70.8466      348.203            0       5023.2 
    0.302857      4796.63      69.2577      4346.83            0      4816.86 
    0.307143      4580.13      67.6767      40408.7            0       4624.6 
    0.311429      4530.67      67.3103       193807            0      4445.29 
    0.315714      4319.04      65.7194       303556            0      4277.86 
        0.32      4122.64      64.2078       132931            0      4121.62 
    0.324286      3996.72      63.2196      20064.7            0      3976.41 
    0.328571      3860.32      62.1315      1720.24            0      3842.44 
    0.332857      3722.94      61.0159      118.323            0      3719.95 
    0.337143      3564.27      59.7015      14.8178            0      3608.92 
    0.341429      3453.45      58.7661      59.0559            0      3508.82 
    0.345714      3389.07      58.2157       912.23            0       3418.6 
        0.35      3369.81        58.05      12910.8            0      3336.87 
    0.354286      3268.79      57.1733       107284            0      3262.19 
    0.358571      3169.99      56.3027       337705            0      3193.43 
    0.362857      3126.31      55.9134       154302            0      3129.98 
    0.367143      3129.94      55.9458      13980.8            0      3071.77 
    0.371429      3077.43      55.4746      543.677            0       3019.2 
    0.375714       3020.5      54.9591      12.4478            0      2972.79 
        0.38      2952.43      54.3363     0.203824            0      2932.84 
    0.384286      2856.15       53.443   0.00285187            0      2899.16 
    0.388571      2833.17      53.2275   0.00595357            0       2870.9 
    0.392857      2783.47      52.7586     0.468732            0      2846.51 
    0.397143      2778.45       52.711      33.6434            0      2823.96 
    0.401429      2756.51      52.5024      1761.32            0      2801.04 
    0.405714      2755.47      52.4925      48648.8            0      2775.71 
        0.41      2805.07      52.9629       488332            0      2746.41 
    0.414286      2736.01      52.3069       100191            0       2712.3 
    0.418571      2691.19      51.8767      2863.27            0      2673.33 
    0.422857      2719.99      52.1536      27.4536            0      2630.16 
    0.427143      2649.74      51.4756     0.124881            0      2583.95 
    0.431429      2547.91      50.4768  0.000324079            0      2536.13 
    0.435714      2479.58      49.7954  5.35834e-07            0      2488.08 
        0.44       2421.6      49.2097  6.08769e-10            0      2440.92 
    0.444286      2400.53      48.9952  5.02563e-13            0      2395.31 
    0.448571      2376.53      48.7497  3.16083e-16            0      2351.41 
    0.452857      2334.21      48.3137  1.57569e-19            0       2308.9 
    0.457143      2233.81      47.2632  6.44298e-23            0      2267.09 
    0.461429      2133.59      46.1908  2.22858e-26            0      2225.09 
    0.465714      2075.36      45.5561  6.71644e-30            0      2181.97 
        0.47       2059.7      45.3839  1.80918e-33            0      2136.91 
    0.474286      1971.91      44.4062  4.46015e-37            0      2089.38 
    0.478571         1855      43.0697  1.02943e-40            0      2039.18 
    0.482857      1804.44      42.4787   2.2813e-44            0      1986.47 
    0.487143      1784.36      42.2417  4.96499e-48            0      1931.78 
    0.491429      1793.04      42.3443  1.08243e-51            0      1875.94 
    0.495714      1762.34      41.9802  2.40955e-55            0         1820 
         0.5      1657.68      40.7146  1.25375e-56            0      1765.14 
    0.504286      1638.58      40.4794   5.3777e-53            0      1712.57 
    0.508571      1631.65      40.3937  2.17764e-49            0      1663.44 
    0.512857      1603.56      40.0445  8.15558e-46            0      1618.79 
    0.517143      1535.82      39.1895  2.78128e-42            0       1579.5 
    0.521429      1532.97      39.1531  8.50779e-39            0      1546.26 
    0.525714      1531.19      39.1304  2.29777e-35            0      1519.58 
        0.53      1513.05      38.8979  5.39332e-32            0      1499.78 
    0.534286       1466.1      38.2897  1.08517e-28            0      1487.03 
    0.538571      1440.16      37.9495  1.84613e-25            0       1481.4 
    0.542857      1504.01      38.7816  2.61804e-22            0      1482.91 
    0.547143      1521.06      39.0008  3.04729e-19            0      1491.59 
    0.551429      1535.56      39.1862  2.86344e-16            0      1507.56 
    0.555714      1518.83      38.9722  2.13415e-13            0      1531.17 
        0.56      1597.61      39.9701  1.23601e-10            0       1563.1 
    0.564286       1623.3      40.2902  5.42515e-08            0      1604.55 
    0.568571      1623.01      40.2866  1.75535e-05            0      1657.37 
    0.572857       1725.4      41.5379   0.00401569            0      1724.26 
    0.577143      1797.69      42.3991     0.612173            0      1808.91 
    0.581429      1899.58      43.5841      57.1622            0      1916.11 
    0.585714       2072.6      45.5258      2910.42            0      2051.78 
        0.59      2265.23      47.5944      65490.9            0      2222.86 
    0.594286      2416.19      49.1548       367768            0      2437.11 
    0.598571      2733.68      52.2846       101338            0      2702.71 
    0.602857      3156.71      56.1846      6503.71            0      3027.65 
    0.607143       3464.7      58.8617       200.26            0      3419.06 
    0.611429      3888.97      62.3616      3.80695            0      3882.31 
    0.615714      4403.28      66.3572    0.0510504            0      4420.07 
        0.62      5009.55      70.7781  0.000527184            0      5031.45 
    0.624286      5683.61      75.3897  4.56327e-06            0      5711.17 
    0.628571      6437.25      80.2325  3.54331e-08            0         6449 
    0.632857      7175.23      84.7067  3.61237e-10            0      7229.56 
    0.637143      7946.09      89.1408  1.36137e-08            0      8032.42 
    0.641429       8687.7      93.2078  1.85179e-06            0      8832.83 
    0.645714      9491.14      97.4225  0.000241119            0      9602.76 
        0.65      10235.7      101.172    0.0281916            0      10312.4 
    0.654286      10873.8      104.278      2.78798            0      10932.1 
    0.658571        11398      106.761      214.055            0      11434.2 
    0.662857      11834.9      108.788      11550.1            0      11795.1 
    0.667143      12208.3      110.491       375872            0        11997 
    0.671429      12291.5      110.867  5.43371e+06            0      12029.3 
    0.675714      12154.6      110.248  1.54607e+07            0      11889.2 
        0.68      11880.9      108.999  2.18047e+06            0      11582.4 
    0.684286      11409.3      106.814       100276            0      11122.1 
    0.688571      10712.9      103.503      2174.19            0      10528.5 
    0.692857      10015.1      100.075      27.2972            0       9826.7 
    0.697143      9216.67      96.0035     0.225549            0      9045.51 
    0.701429      8270.38      90.9416   0.00135187            0      8215.01 
    0.705714      7425.69      86.1724  6.35654e-06            0      7364.81 
        0.71      6455.25      80.3446  2.46596e-08            0      6522.33 
    0.714286      5575.81      74.6713  8.22159e-11            0      5711.39 
    0.718571      4887.21      69.9086  2.44383e-13            0      4951.33 
    0.722857       4202.1      64.8236  6.74041e-16            0      4256.47 
    0.727143      3547.14      59.5578  1.78471e-18            0      3636.09 
    0.731429      3019.65      54.9514   4.6649e-21            0      3094.72 
    0.735714      2586.37      50.8564  1.34128e-23            0      2632.75 
        0.74      2226.77      47.1887  4.01488e-22            0      2247.19 
    0.744286      1928.97      43.9201  1.46019e-19            0      1932.52 
    0.748571      1655.42      40.6868  4.91451e-17            0      1681.53 
    0.752857      1475.74      38.4153  1.49191e-14            0       1486.1 
    0.757143      1370.24      37.0168  3.98284e-12            0      1337.81 
    0.761429      1263.97      35.5524  9.07491e-10            0      1228.52 
    0.765714      1182.12       34.382  1.70245e-07            0      1150.64 
        0.77      1118.48      33.4437  2.50856e-05            0      1097.41 
    0.774286      1067.64      32.6748   0.00278524            0      1063.02 
    0.778571       1074.3      32.7765     0.222336            0       1042.6 
    0.782857      1046.66      32.3521      12.1329            0      1032.18 
    0.787143      1019.37      31.9277      408.896            0      1028.65 
    0.791429      1067.14      32.6672      7207.24            0      1029.61 
    0.795714      1034.94      32.1705        53494            0       1033.3 
         0.8      1015.95       31.874       111015            0      1038.46 
    0.804286      1051.81      32.4316       164226            0      1044.26 
    0.808571         1029       32.078      90263.2            0      1050.19 
    0.812857      1023.29      31.9889        25759            0      1055.97 
    0.817143      1102.67      33.2064      4553.62            0      1061.51 
    0.821429      1064.97      32.6338      630.943            0      1066.82 
    0.825714      1036.22      32.1904      132.449            0      1071.99 
        0.83      1074.68      32.7823      49.6816            0      1077.11 
    0.834286      1102.59      33.2053      32.2541            0      1082.26 
    0.838571      1115.19      33.3944      25.5193            0      1087.49 
    0.842857      1116.35      33.4118      40.3758            0       1092.8 
    0.847143      1124.16      33.5284      111.553            0      1098.12 
    0.851429      1106.53      33.2646      380.474            0      1103.31 
    0.855714      1068.68      32.6907      1432.87            0       1108.2 
        0.86      1103.75      33.2227      5157.86            0      1112.58 
    0.864286      1137.86      33.7322      20802.6            0       1116.2 
    0.868571      1151.89      33.9395      60211.9            0      1118.84 
    0.872857      1140.51      33.7714       118651            0      1120.26 
    0.877143      1128.26      33.5896       118031            0      1120.29 
    0.881429      1114.89        33.39      78687.5            0      1118.79 
    0.885714      1093.87      33.0737      79617.4            0      1115.69 
        0.89       1096.5      33.1134      82017.8            0      1110.96 
    0.894286      1100.27      33.1703        59370            0      1104.66 
    0.898571      1087.69      32.9802      23254.4            0      1096.88 
    0.902857       1116.9      33.4201      11454.9            0      1087.76 
    0.907143      1123.37      33.5166      10230.3            0      1077.47 
    0.911429      1072.44      32.7481      10353.5            0      1066.22 
    0.915714      1036.84         32.2      7422.79            0       1054.2 
        0.92      1034.26      32.1599      3065.15            0       1041.6 
    0.924286      1027.83      32.0598       2914.6            0       1028.6 
    0.928571      1009.49      31.7725       4303.4            0      1015.37 
    0.932857      988.901      31.4468      5285.46            0      1002.03 
    0.937143      1007.62      31.7431      3793.32            0      988.697 
    0.941429      993.274      31.5163      2789.53            0      975.458 
    0.945714      964.485      31.0562       5378.5            0      962.383 
        0.95      969.347      31.1343      7410.67            0      949.533 
    0.954286      964.049      31.0491      8232.27            0      936.963 
    0.958571      918.128      30.3006      7308.27            0      924.728 
    0.962857      892.904      29.8815      8508.84            0       912.89 
    0.967143      886.538      29.7748      14983.2            0      901.519 
    0.971429      885.832      29.7629      19559.6            0      890.693 
    0.975714      915.508      30.2574      12976.7            0        880.5 
        0.98      882.594      29.7085      4149.24            0      871.033 
